[building  the model]
.....................layer0 is built,(conv+pool)
.....................layer1 is built,(conv+pool)
.....................layer2,layer3 are built,(MLP+LR)
[compiling the model]
############################
# Compliled,start training #
############################

epoch 289 ,iteration 28899,training cost 0.202546 %,train error 0.000000 %,validation error 0.920000 %
epoch 290 ,iteration 28999,training cost 0.234856 %,train error 0.000000 %,validation error 1.020000 %
epoch 291 ,iteration 29099,training cost 0.186265 %,train error 0.000000 %,validation error 0.980000 %
epoch 292 ,iteration 29199,training cost 0.221738 %,train error 0.000000 %,validation error 1.050000 %
epoch 293 ,iteration 29299,training cost 0.164177 %,train error 0.000000 %,validation error 1.000000 %
epoch 294 ,iteration 29399,training cost 0.198561 %,train error 0.000000 %,validation error 0.970000 %
epoch 295 ,iteration 29499,training cost 0.110374 %,train error 0.000000 %,validation error 1.050000 %
epoch 296 ,iteration 29599,training cost 0.151947 %,train error 0.000000 %,validation error 0.940000 %
epoch 297 ,iteration 29699,training cost 0.165032 %,train error 0.000000 %,validation error 1.120000 %
epoch 298 ,iteration 29799,training cost 0.241903 %,train error 0.000000 %,validation error 0.980000 %
epoch 299 ,iteration 29899,training cost 0.235774 %,train error 0.000000 %,validation error 0.960000 %
epoch 300 ,iteration 29999,training cost 0.240441 %,train error 0.000000 %,validation error 1.030000 %
epoch 301 ,iteration 30099,training cost 0.298276 %,train error 0.000000 %,validation error 1.040000 %
epoch 302 ,iteration 30199,training cost 0.357892 %,train error 0.200000 %,validation error 1.000000 %
epoch 303 ,iteration 30299,training cost 0.201370 %,train error 0.000000 %,validation error 1.030000 %
epoch 304 ,iteration 30399,training cost 0.112252 %,train error 0.000000 %,validation error 1.000000 %
epoch 305 ,iteration 30499,training cost 0.218602 %,train error 0.000000 %,validation error 0.960000 %
epoch 306 ,iteration 30599,training cost 0.220952 %,train error 0.000000 %,validation error 1.010000 %
epoch 307 ,iteration 30699,training cost 0.191021 %,train error 0.000000 %,validation error 1.040000 %
epoch 308 ,iteration 30799,training cost 0.105394 %,train error 0.000000 %,validation error 1.010000 %
epoch 309 ,iteration 30899,training cost 0.172373 %,train error 0.000000 %,validation error 1.090000 %
epoch 310 ,iteration 30999,training cost 0.128194 %,train error 0.000000 %,validation error 1.020000 %
epoch 311 ,iteration 31099,training cost 0.134068 %,train error 0.000000 %,validation error 1.000000 %
epoch 312 ,iteration 31199,training cost 0.174504 %,train error 0.000000 %,validation error 1.010000 %
epoch 313 ,iteration 31299,training cost 0.321780 %,train error 0.000000 %,validation error 1.100000 %
epoch 314 ,iteration 31399,training cost 0.123552 %,train error 0.000000 %,validation error 0.990000 %
epoch 315 ,iteration 31499,training cost 0.192356 %,train error 0.000000 %,validation error 0.980000 %
epoch 316 ,iteration 31599,training cost 0.215852 %,train error 0.000000 %,validation error 1.050000 %
epoch 317 ,iteration 31699,training cost 0.184137 %,train error 0.000000 %,validation error 1.060000 %
epoch 318 ,iteration 31799,training cost 0.193627 %,train error 0.000000 %,validation error 1.050000 %
epoch 319 ,iteration 31899,training cost 0.198622 %,train error 0.000000 %,validation error 1.050000 %
epoch 320 ,iteration 31999,training cost 0.204475 %,train error 0.000000 %,validation error 1.060000 %
epoch 321 ,iteration 32099,training cost 0.123634 %,train error 0.000000 %,validation error 1.070000 %
epoch 322 ,iteration 32199,training cost 0.179283 %,train error 0.000000 %,validation error 0.960000 %
epoch 323 ,iteration 32299,training cost 0.201017 %,train error 0.000000 %,validation error 1.060000 %
epoch 324 ,iteration 32399,training cost 0.157807 %,train error 0.000000 %,validation error 0.970000 %
epoch 325 ,iteration 32499,training cost 0.343086 %,train error 0.200000 %,validation error 1.060000 %
epoch 326 ,iteration 32599,training cost 0.141659 %,train error 0.000000 %,validation error 1.020000 %
epoch 327 ,iteration 32699,training cost 0.382440 %,train error 0.200000 %,validation error 0.990000 %
epoch 328 ,iteration 32799,training cost 0.103253 %,train error 0.000000 %,validation error 0.990000 %
epoch 329 ,iteration 32899,training cost 0.210566 %,train error 0.000000 %,validation error 0.980000 %
epoch 330 ,iteration 32999,training cost 0.134667 %,train error 0.000000 %,validation error 0.980000 %
epoch 331 ,iteration 33099,training cost 0.128218 %,train error 0.000000 %,validation error 0.980000 %
epoch 332 ,iteration 33199,training cost 0.141798 %,train error 0.000000 %,validation error 1.020000 %
epoch 333 ,iteration 33299,training cost 0.122575 %,train error 0.000000 %,validation error 1.020000 %
epoch 334 ,iteration 33399,training cost 0.221926 %,train error 0.000000 %,validation error 0.990000 %
epoch 335 ,iteration 33499,training cost 0.134133 %,train error 0.000000 %,validation error 1.040000 %
epoch 336 ,iteration 33599,training cost 0.248379 %,train error 0.000000 %,validation error 1.010000 %
epoch 337 ,iteration 33699,training cost 0.224040 %,train error 0.000000 %,validation error 0.970000 %
epoch 338 ,iteration 33799,training cost 0.217682 %,train error 0.000000 %,validation error 1.030000 %
epoch 339 ,iteration 33899,training cost 0.141200 %,train error 0.000000 %,validation error 0.970000 %
epoch 340 ,iteration 33999,training cost 0.106939 %,train error 0.000000 %,validation error 1.020000 %
epoch 341 ,iteration 34099,training cost 0.204115 %,train error 0.000000 %,validation error 1.070000 %
epoch 342 ,iteration 34199,training cost 0.109725 %,train error 0.000000 %,validation error 0.920000 %
epoch 343 ,iteration 34299,training cost 0.228424 %,train error 0.000000 %,validation error 0.960000 %
epoch 344 ,iteration 34399,training cost 0.167032 %,train error 0.000000 %,validation error 0.970000 %
epoch 345 ,iteration 34499,training cost 0.092232 %,train error 0.000000 %,validation error 1.050000 %
epoch 346 ,iteration 34599,training cost 0.135540 %,train error 0.000000 %,validation error 1.010000 %
epoch 347 ,iteration 34699,training cost 0.129651 %,train error 0.000000 %,validation error 1.020000 %
epoch 348 ,iteration 34799,training cost 0.203200 %,train error 0.000000 %,validation error 0.960000 %
epoch 349 ,iteration 34899,training cost 0.204039 %,train error 0.000000 %,validation error 1.040000 %
epoch 350 ,iteration 34999,training cost 0.145414 %,train error 0.000000 %,validation error 1.020000 %
epoch 351 ,iteration 35099,training cost 0.129187 %,train error 0.000000 %,validation error 0.910000 %
epoch 352 ,iteration 35199,training cost 0.162933 %,train error 0.000000 %,validation error 1.000000 %
epoch 353 ,iteration 35299,training cost 0.120181 %,train error 0.000000 %,validation error 0.980000 %
epoch 354 ,iteration 35399,training cost 0.287648 %,train error 0.000000 %,validation error 1.030000 %
epoch 355 ,iteration 35499,training cost 0.284916 %,train error 0.000000 %,validation error 1.090000 %
epoch 356 ,iteration 35599,training cost 0.074350 %,train error 0.000000 %,validation error 1.000000 %
epoch 357 ,iteration 35699,training cost 0.121066 %,train error 0.000000 %,validation error 1.050000 %
epoch 358 ,iteration 35799,training cost 0.124362 %,train error 0.000000 %,validation error 0.880000 %
epoch 359 ,iteration 35899,training cost 0.117206 %,train error 0.000000 %,validation error 1.000000 %
epoch 360 ,iteration 35999,training cost 0.240634 %,train error 0.200000 %,validation error 0.950000 %
epoch 361 ,iteration 36099,training cost 0.271540 %,train error 0.000000 %,validation error 1.010000 %
epoch 362 ,iteration 36199,training cost 0.301819 %,train error 0.000000 %,validation error 1.020000 %
epoch 363 ,iteration 36299,training cost 0.157975 %,train error 0.000000 %,validation error 0.990000 %
epoch 364 ,iteration 36399,training cost 0.125991 %,train error 0.000000 %,validation error 1.020000 %
epoch 365 ,iteration 36499,training cost 0.072068 %,train error 0.000000 %,validation error 1.030000 %
epoch 366 ,iteration 36599,training cost 0.170946 %,train error 0.000000 %,validation error 1.090000 %
epoch 367 ,iteration 36699,training cost 0.101888 %,train error 0.000000 %,validation error 1.030000 %
epoch 368 ,iteration 36799,training cost 0.252873 %,train error 0.000000 %,validation error 1.000000 %
epoch 369 ,iteration 36899,training cost 0.115951 %,train error 0.000000 %,validation error 1.000000 %
epoch 370 ,iteration 36999,training cost 0.120070 %,train error 0.000000 %,validation error 1.010000 %
epoch 371 ,iteration 37099,training cost 0.116775 %,train error 0.000000 %,validation error 0.970000 %
epoch 372 ,iteration 37199,training cost 0.135833 %,train error 0.000000 %,validation error 1.010000 %
epoch 373 ,iteration 37299,training cost 0.311201 %,train error 0.200000 %,validation error 1.030000 %
epoch 374 ,iteration 37399,training cost 0.130870 %,train error 0.000000 %,validation error 1.070000 %
epoch 375 ,iteration 37499,training cost 0.174373 %,train error 0.000000 %,validation error 1.050000 %
epoch 376 ,iteration 37599,training cost 0.157951 %,train error 0.000000 %,validation error 0.970000 %
epoch 377 ,iteration 37699,training cost 0.201152 %,train error 0.000000 %,validation error 0.930000 %
epoch 378 ,iteration 37799,training cost 0.096103 %,train error 0.000000 %,validation error 1.040000 %
epoch 379 ,iteration 37899,training cost 0.081767 %,train error 0.000000 %,validation error 1.010000 %
epoch 380 ,iteration 37999,training cost 0.135477 %,train error 0.000000 %,validation error 1.000000 %
epoch 381 ,iteration 38099,training cost 0.098390 %,train error 0.000000 %,validation error 1.000000 %
epoch 382 ,iteration 38199,training cost 0.152379 %,train error 0.000000 %,validation error 0.980000 %
epoch 383 ,iteration 38299,training cost 0.110645 %,train error 0.000000 %,validation error 0.950000 %
epoch 384 ,iteration 38399,training cost 0.225661 %,train error 0.000000 %,validation error 1.000000 %
epoch 385 ,iteration 38499,training cost 0.151696 %,train error 0.000000 %,validation error 1.050000 %
epoch 386 ,iteration 38599,training cost 0.084065 %,train error 0.000000 %,validation error 1.060000 %
epoch 387 ,iteration 38699,training cost 0.173861 %,train error 0.000000 %,validation error 1.040000 %
epoch 388 ,iteration 38799,training cost 0.084413 %,train error 0.000000 %,validation error 0.960000 %
epoch 389 ,iteration 38899,training cost 0.136171 %,train error 0.000000 %,validation error 0.990000 %
epoch 390 ,iteration 38999,training cost 0.131369 %,train error 0.000000 %,validation error 0.990000 %
epoch 391 ,iteration 39099,training cost 0.122468 %,train error 0.000000 %,validation error 1.000000 %
epoch 392 ,iteration 39199,training cost 0.192662 %,train error 0.000000 %,validation error 0.960000 %
epoch 393 ,iteration 39299,training cost 0.089799 %,train error 0.000000 %,validation error 1.080000 %
epoch 394 ,iteration 39399,training cost 0.079943 %,train error 0.000000 %,validation error 0.940000 %
epoch 395 ,iteration 39499,training cost 0.148945 %,train error 0.000000 %,validation error 1.070000 %
epoch 396 ,iteration 39599,training cost 0.100672 %,train error 0.000000 %,validation error 1.000000 %
epoch 397 ,iteration 39699,training cost 0.092347 %,train error 0.000000 %,validation error 1.050000 %
epoch 398 ,iteration 39799,training cost 0.089642 %,train error 0.000000 %,validation error 1.010000 %
epoch 399 ,iteration 39899,training cost 0.091828 %,train error 0.000000 %,validation error 0.980000 %
epoch 400 ,iteration 39999,training cost 0.145510 %,train error 0.000000 %,validation error 0.960000 %
epoch 401 ,iteration 40099,training cost 0.116965 %,train error 0.000000 %,validation error 0.960000 %
epoch 402 ,iteration 40199,training cost 0.146606 %,train error 0.000000 %,validation error 0.950000 %
epoch 403 ,iteration 40299,training cost 0.734559 %,train error 0.200000 %,validation error 1.000000 %
epoch 404 ,iteration 40399,training cost 0.138415 %,train error 0.000000 %,validation error 0.940000 %
epoch 405 ,iteration 40499,training cost 0.205973 %,train error 0.000000 %,validation error 1.020000 %
epoch 406 ,iteration 40599,training cost 0.134789 %,train error 0.000000 %,validation error 1.070000 %
epoch 407 ,iteration 40699,training cost 0.107379 %,train error 0.000000 %,validation error 1.020000 %
epoch 408 ,iteration 40799,training cost 0.470259 %,train error 0.200000 %,validation error 1.030000 %
epoch 409 ,iteration 40899,training cost 0.124804 %,train error 0.000000 %,validation error 1.000000 %
epoch 410 ,iteration 40999,training cost 0.138000 %,train error 0.000000 %,validation error 0.940000 %
epoch 411 ,iteration 41099,training cost 0.123247 %,train error 0.000000 %,validation error 1.040000 %
epoch 412 ,iteration 41199,training cost 0.152450 %,train error 0.000000 %,validation error 0.990000 %
epoch 413 ,iteration 41299,training cost 0.205677 %,train error 0.000000 %,validation error 0.990000 %
epoch 414 ,iteration 41399,training cost 0.090348 %,train error 0.000000 %,validation error 0.960000 %
epoch 415 ,iteration 41499,training cost 0.123350 %,train error 0.000000 %,validation error 0.980000 %
epoch 416 ,iteration 41599,training cost 0.232109 %,train error 0.000000 %,validation error 1.110000 %
epoch 417 ,iteration 41699,training cost 0.277445 %,train error 0.000000 %,validation error 0.980000 %
epoch 418 ,iteration 41799,training cost 0.176279 %,train error 0.000000 %,validation error 0.890000 %
epoch 419 ,iteration 41899,training cost 0.064315 %,train error 0.000000 %,validation error 1.070000 %
epoch 420 ,iteration 41999,training cost 0.077718 %,train error 0.000000 %,validation error 1.030000 %
epoch 421 ,iteration 42099,training cost 0.219134 %,train error 0.000000 %,validation error 0.940000 %
epoch 422 ,iteration 42199,training cost 0.090841 %,train error 0.000000 %,validation error 1.030000 %
epoch 423 ,iteration 42299,training cost 0.092287 %,train error 0.000000 %,validation error 1.030000 %
epoch 424 ,iteration 42399,training cost 0.098849 %,train error 0.000000 %,validation error 1.040000 %
epoch 425 ,iteration 42499,training cost 0.068478 %,train error 0.000000 %,validation error 0.990000 %
epoch 426 ,iteration 42599,training cost 0.079729 %,train error 0.000000 %,validation error 1.100000 %
epoch 427 ,iteration 42699,training cost 0.152479 %,train error 0.000000 %,validation error 1.050000 %
epoch 428 ,iteration 42799,training cost 0.329507 %,train error 0.200000 %,validation error 1.030000 %
epoch 429 ,iteration 42899,training cost 0.090669 %,train error 0.000000 %,validation error 0.980000 %
epoch 430 ,iteration 42999,training cost 0.137592 %,train error 0.000000 %,validation error 1.090000 %
epoch 431 ,iteration 43099,training cost 0.121114 %,train error 0.000000 %,validation error 1.000000 %
epoch 432 ,iteration 43199,training cost 0.110037 %,train error 0.000000 %,validation error 1.020000 %
epoch 433 ,iteration 43299,training cost 0.106314 %,train error 0.000000 %,validation error 0.970000 %
epoch 434 ,iteration 43399,training cost 0.132852 %,train error 0.000000 %,validation error 1.040000 %
epoch 435 ,iteration 43499,training cost 0.129017 %,train error 0.000000 %,validation error 0.990000 %
epoch 436 ,iteration 43599,training cost 0.119208 %,train error 0.000000 %,validation error 0.990000 %
epoch 437 ,iteration 43699,training cost 0.083694 %,train error 0.000000 %,validation error 1.030000 %
epoch 438 ,iteration 43799,training cost 0.137460 %,train error 0.000000 %,validation error 1.040000 %
epoch 439 ,iteration 43899,training cost 0.163303 %,train error 0.000000 %,validation error 1.040000 %
epoch 440 ,iteration 43999,training cost 0.152252 %,train error 0.000000 %,validation error 1.040000 %
epoch 441 ,iteration 44099,training cost 0.054381 %,train error 0.000000 %,validation error 0.950000 %
epoch 442 ,iteration 44199,training cost 0.069909 %,train error 0.000000 %,validation error 1.010000 %
epoch 443 ,iteration 44299,training cost 0.065511 %,train error 0.000000 %,validation error 0.990000 %
epoch 444 ,iteration 44399,training cost 0.097280 %,train error 0.000000 %,validation error 0.960000 %
epoch 445 ,iteration 44499,training cost 0.125550 %,train error 0.000000 %,validation error 0.990000 %
epoch 446 ,iteration 44599,training cost 0.078615 %,train error 0.000000 %,validation error 1.060000 %
epoch 447 ,iteration 44699,training cost 0.102525 %,train error 0.000000 %,validation error 0.990000 %
epoch 448 ,iteration 44799,training cost 0.110213 %,train error 0.000000 %,validation error 0.940000 %
epoch 449 ,iteration 44899,training cost 0.113663 %,train error 0.000000 %,validation error 1.000000 %
epoch 450 ,iteration 44999,training cost 0.146786 %,train error 0.000000 %,validation error 1.090000 %
epoch 451 ,iteration 45099,training cost 0.077255 %,train error 0.000000 %,validation error 1.070000 %
epoch 452 ,iteration 45199,training cost 0.073873 %,train error 0.000000 %,validation error 1.030000 %
epoch 453 ,iteration 45299,training cost 0.136969 %,train error 0.000000 %,validation error 0.960000 %
epoch 454 ,iteration 45399,training cost 0.207408 %,train error 0.000000 %,validation error 0.970000 %
epoch 455 ,iteration 45499,training cost 0.091602 %,train error 0.000000 %,validation error 0.950000 %
epoch 456 ,iteration 45599,training cost 0.087060 %,train error 0.000000 %,validation error 1.040000 %
epoch 457 ,iteration 45699,training cost 0.119528 %,train error 0.000000 %,validation error 0.970000 %
epoch 458 ,iteration 45799,training cost 0.100197 %,train error 0.000000 %,validation error 1.050000 %
epoch 459 ,iteration 45899,training cost 0.074109 %,train error 0.000000 %,validation error 1.030000 %
epoch 460 ,iteration 45999,training cost 0.165547 %,train error 0.000000 %,validation error 1.020000 %
epoch 461 ,iteration 46099,training cost 0.116027 %,train error 0.000000 %,validation error 0.990000 %
epoch 462 ,iteration 46199,training cost 0.051671 %,train error 0.000000 %,validation error 1.030000 %
epoch 463 ,iteration 46299,training cost 0.104972 %,train error 0.000000 %,validation error 1.040000 %
epoch 464 ,iteration 46399,training cost 0.060783 %,train error 0.000000 %,validation error 0.980000 %
epoch 465 ,iteration 46499,training cost 0.135827 %,train error 0.000000 %,validation error 1.000000 %
epoch 466 ,iteration 46599,training cost 0.071932 %,train error 0.000000 %,validation error 1.000000 %
epoch 467 ,iteration 46699,training cost 0.115952 %,train error 0.000000 %,validation error 0.960000 %
epoch 468 ,iteration 46799,training cost 0.130121 %,train error 0.000000 %,validation error 0.970000 %
epoch 469 ,iteration 46899,training cost 0.071508 %,train error 0.000000 %,validation error 1.030000 %
epoch 470 ,iteration 46999,training cost 0.245815 %,train error 0.000000 %,validation error 1.050000 %
epoch 471 ,iteration 47099,training cost 0.130001 %,train error 0.000000 %,validation error 1.040000 %
epoch 472 ,iteration 47199,training cost 0.065021 %,train error 0.000000 %,validation error 0.940000 %
epoch 473 ,iteration 47299,training cost 0.205388 %,train error 0.000000 %,validation error 0.930000 %
epoch 474 ,iteration 47399,training cost 0.110854 %,train error 0.000000 %,validation error 1.060000 %
epoch 475 ,iteration 47499,training cost 0.069814 %,train error 0.000000 %,validation error 1.020000 %
epoch 476 ,iteration 47599,training cost 0.064284 %,train error 0.000000 %,validation error 0.980000 %
epoch 477 ,iteration 47699,training cost 0.337846 %,train error 0.200000 %,validation error 0.960000 %
epoch 478 ,iteration 47799,training cost 0.100276 %,train error 0.000000 %,validation error 0.900000 %
epoch 479 ,iteration 47899,training cost 0.074044 %,train error 0.000000 %,validation error 1.020000 %
epoch 480 ,iteration 47999,training cost 0.062774 %,train error 0.000000 %,validation error 0.960000 %
epoch 481 ,iteration 48099,training cost 0.127803 %,train error 0.000000 %,validation error 1.050000 %
epoch 482 ,iteration 48199,training cost 0.122350 %,train error 0.000000 %,validation error 0.960000 %
epoch 483 ,iteration 48299,training cost 0.076734 %,train error 0.000000 %,validation error 0.990000 %
epoch 484 ,iteration 48399,training cost 0.067618 %,train error 0.000000 %,validation error 1.050000 %
epoch 485 ,iteration 48499,training cost 0.075806 %,train error 0.000000 %,validation error 0.900000 %
epoch 486 ,iteration 48599,training cost 0.074686 %,train error 0.000000 %,validation error 0.910000 %
epoch 487 ,iteration 48699,training cost 0.107200 %,train error 0.000000 %,validation error 0.920000 %
epoch 488 ,iteration 48799,training cost 0.114761 %,train error 0.000000 %,validation error 0.960000 %
epoch 489 ,iteration 48899,training cost 0.050839 %,train error 0.000000 %,validation error 0.950000 %
epoch 490 ,iteration 48999,training cost 0.074333 %,train error 0.000000 %,validation error 0.940000 %
epoch 491 ,iteration 49099,training cost 0.146295 %,train error 0.000000 %,validation error 1.020000 %
epoch 492 ,iteration 49199,training cost 0.053544 %,train error 0.000000 %,validation error 0.930000 %
epoch 493 ,iteration 49299,training cost 0.067843 %,train error 0.000000 %,validation error 0.980000 %
epoch 494 ,iteration 49399,training cost 0.087551 %,train error 0.000000 %,validation error 1.020000 %
epoch 495 ,iteration 49499,training cost 0.109039 %,train error 0.000000 %,validation error 1.050000 %
epoch 496 ,iteration 49599,training cost 0.044274 %,train error 0.000000 %,validation error 1.050000 %
epoch 497 ,iteration 49699,training cost 0.063042 %,train error 0.000000 %,validation error 0.990000 %
epoch 498 ,iteration 49799,training cost 0.105378 %,train error 0.000000 %,validation error 0.960000 %
epoch 499 ,iteration 49899,training cost 0.123598 %,train error 0.000000 %,validation error 0.890000 %
epoch 500 ,iteration 49999,training cost 0.115790 %,train error 0.000000 %,validation error 0.970000 %
epoch 501 ,iteration 50099,training cost 0.061467 %,train error 0.000000 %,validation error 1.010000 %
epoch 502 ,iteration 50199,training cost 0.075247 %,train error 0.000000 %,validation error 0.980000 %
epoch 503 ,iteration 50299,training cost 0.060279 %,train error 0.000000 %,validation error 0.970000 %
epoch 504 ,iteration 50399,training cost 0.050102 %,train error 0.000000 %,validation error 0.940000 %
epoch 505 ,iteration 50499,training cost 0.090948 %,train error 0.000000 %,validation error 1.010000 %
epoch 506 ,iteration 50599,training cost 0.063344 %,train error 0.000000 %,validation error 1.040000 %
epoch 507 ,iteration 50699,training cost 0.055601 %,train error 0.000000 %,validation error 1.020000 %
epoch 508 ,iteration 50799,training cost 0.362176 %,train error 0.200000 %,validation error 0.990000 %
epoch 509 ,iteration 50899,training cost 0.197357 %,train error 0.200000 %,validation error 0.920000 %
epoch 510 ,iteration 50999,training cost 0.059272 %,train error 0.000000 %,validation error 0.970000 %
epoch 511 ,iteration 51099,training cost 0.117440 %,train error 0.000000 %,validation error 1.000000 %
epoch 512 ,iteration 51199,training cost 0.060442 %,train error 0.000000 %,validation error 0.990000 %
epoch 513 ,iteration 51299,training cost 0.120588 %,train error 0.000000 %,validation error 0.950000 %
epoch 514 ,iteration 51399,training cost 0.040599 %,train error 0.000000 %,validation error 0.970000 %
epoch 515 ,iteration 51499,training cost 0.052643 %,train error 0.000000 %,validation error 0.980000 %
epoch 516 ,iteration 51599,training cost 0.047839 %,train error 0.000000 %,validation error 1.060000 %
epoch 517 ,iteration 51699,training cost 0.123824 %,train error 0.000000 %,validation error 0.970000 %
epoch 518 ,iteration 51799,training cost 0.039629 %,train error 0.000000 %,validation error 0.950000 %
epoch 519 ,iteration 51899,training cost 0.049698 %,train error 0.000000 %,validation error 0.930000 %
epoch 520 ,iteration 51999,training cost 0.050913 %,train error 0.000000 %,validation error 1.060000 %
epoch 521 ,iteration 52099,training cost 0.084906 %,train error 0.000000 %,validation error 0.980000 %
epoch 522 ,iteration 52199,training cost 0.051165 %,train error 0.000000 %,validation error 0.960000 %
epoch 523 ,iteration 52299,training cost 0.069970 %,train error 0.000000 %,validation error 0.960000 %
epoch 524 ,iteration 52399,training cost 0.047506 %,train error 0.000000 %,validation error 1.030000 %
epoch 525 ,iteration 52499,training cost 0.051301 %,train error 0.000000 %,validation error 0.960000 %
epoch 526 ,iteration 52599,training cost 0.052287 %,train error 0.000000 %,validation error 0.900000 %
epoch 527 ,iteration 52699,training cost 0.064766 %,train error 0.000000 %,validation error 1.000000 %
epoch 528 ,iteration 52799,training cost 0.067809 %,train error 0.000000 %,validation error 0.890000 %
epoch 529 ,iteration 52899,training cost 0.143339 %,train error 0.000000 %,validation error 1.030000 %
epoch 530 ,iteration 52999,training cost 0.106101 %,train error 0.000000 %,validation error 0.960000 %
epoch 531 ,iteration 53099,training cost 0.066027 %,train error 0.000000 %,validation error 1.100000 %
epoch 532 ,iteration 53199,training cost 0.067263 %,train error 0.000000 %,validation error 1.010000 %
epoch 533 ,iteration 53299,training cost 0.084394 %,train error 0.000000 %,validation error 1.030000 %
epoch 534 ,iteration 53399,training cost 0.087437 %,train error 0.000000 %,validation error 1.010000 %
epoch 535 ,iteration 53499,training cost 0.167970 %,train error 0.000000 %,validation error 0.950000 %
epoch 536 ,iteration 53599,training cost 0.039411 %,train error 0.000000 %,validation error 0.870000 %
epoch 537 ,iteration 53699,training cost 0.037453 %,train error 0.000000 %,validation error 0.950000 %
epoch 538 ,iteration 53799,training cost 0.058528 %,train error 0.000000 %,validation error 1.020000 %
epoch 539 ,iteration 53899,training cost 0.043752 %,train error 0.000000 %,validation error 1.030000 %
epoch 540 ,iteration 53999,training cost 0.124695 %,train error 0.000000 %,validation error 1.040000 %
epoch 541 ,iteration 54099,training cost 0.133394 %,train error 0.000000 %,validation error 1.020000 %
epoch 542 ,iteration 54199,training cost 0.078659 %,train error 0.000000 %,validation error 1.000000 %
epoch 543 ,iteration 54299,training cost 0.073258 %,train error 0.000000 %,validation error 0.990000 %
epoch 544 ,iteration 54399,training cost 0.066865 %,train error 0.000000 %,validation error 0.880000 %
epoch 545 ,iteration 54499,training cost 0.134405 %,train error 0.000000 %,validation error 1.060000 %
epoch 546 ,iteration 54599,training cost 0.063565 %,train error 0.000000 %,validation error 1.080000 %
epoch 547 ,iteration 54699,training cost 0.062985 %,train error 0.000000 %,validation error 1.040000 %
epoch 548 ,iteration 54799,training cost 0.074204 %,train error 0.000000 %,validation error 1.060000 %
epoch 549 ,iteration 54899,training cost 0.049712 %,train error 0.000000 %,validation error 0.950000 %
epoch 550 ,iteration 54999,training cost 0.070345 %,train error 0.000000 %,validation error 1.010000 %
epoch 551 ,iteration 55099,training cost 0.080222 %,train error 0.000000 %,validation error 1.020000 %
epoch 552 ,iteration 55199,training cost 0.078735 %,train error 0.000000 %,validation error 0.960000 %
epoch 553 ,iteration 55299,training cost 0.065494 %,train error 0.000000 %,validation error 0.990000 %
epoch 554 ,iteration 55399,training cost 0.287224 %,train error 0.200000 %,validation error 0.960000 %
epoch 555 ,iteration 55499,training cost 0.109046 %,train error 0.000000 %,validation error 0.940000 %
epoch 556 ,iteration 55599,training cost 0.062643 %,train error 0.000000 %,validation error 0.950000 %
epoch 557 ,iteration 55699,training cost 0.078811 %,train error 0.000000 %,validation error 0.940000 %
epoch 558 ,iteration 55799,training cost 0.043953 %,train error 0.000000 %,validation error 0.960000 %
epoch 559 ,iteration 55899,training cost 0.039987 %,train error 0.000000 %,validation error 1.020000 %
epoch 560 ,iteration 55999,training cost 0.066338 %,train error 0.000000 %,validation error 0.940000 %
epoch 561 ,iteration 56099,training cost 0.038042 %,train error 0.000000 %,validation error 0.860000 %
epoch 562 ,iteration 56199,training cost 0.079038 %,train error 0.000000 %,validation error 0.960000 %
epoch 563 ,iteration 56299,training cost 0.076191 %,train error 0.000000 %,validation error 0.930000 %
epoch 564 ,iteration 56399,training cost 0.069410 %,train error 0.000000 %,validation error 1.000000 %
epoch 565 ,iteration 56499,training cost 0.148274 %,train error 0.000000 %,validation error 1.000000 %
epoch 566 ,iteration 56599,training cost 0.066295 %,train error 0.000000 %,validation error 1.030000 %
epoch 567 ,iteration 56699,training cost 0.045295 %,train error 0.000000 %,validation error 0.920000 %
epoch 568 ,iteration 56799,training cost 0.074791 %,train error 0.000000 %,validation error 1.010000 %
epoch 569 ,iteration 56899,training cost 0.062306 %,train error 0.000000 %,validation error 0.960000 %
epoch 570 ,iteration 56999,training cost 0.119384 %,train error 0.000000 %,validation error 0.990000 %
epoch 571 ,iteration 57099,training cost 0.053447 %,train error 0.000000 %,validation error 1.030000 %
epoch 572 ,iteration 57199,training cost 0.085830 %,train error 0.000000 %,validation error 1.000000 %
epoch 573 ,iteration 57299,training cost 0.036405 %,train error 0.000000 %,validation error 0.930000 %
epoch 574 ,iteration 57399,training cost 0.039631 %,train error 0.000000 %,validation error 1.010000 %
epoch 575 ,iteration 57499,training cost 0.129936 %,train error 0.000000 %,validation error 0.990000 %
epoch 576 ,iteration 57599,training cost 0.066942 %,train error 0.000000 %,validation error 1.000000 %
epoch 577 ,iteration 57699,training cost 0.067018 %,train error 0.000000 %,validation error 0.950000 %
epoch 578 ,iteration 57799,training cost 0.116203 %,train error 0.000000 %,validation error 1.010000 %
epoch 579 ,iteration 57899,training cost 0.059504 %,train error 0.000000 %,validation error 0.970000 %
epoch 580 ,iteration 57999,training cost 0.033782 %,train error 0.000000 %,validation error 1.030000 %
epoch 581 ,iteration 58099,training cost 0.044534 %,train error 0.000000 %,validation error 1.050000 %
epoch 582 ,iteration 58199,training cost 0.060036 %,train error 0.000000 %,validation error 0.970000 %
epoch 583 ,iteration 58299,training cost 0.074885 %,train error 0.000000 %,validation error 1.010000 %
